Time      ECG     TEB
5.285     602     19.1593
5.29     568     19.1749
5.295     512     19.1749
5.3     471     19.1925
5.305     480     19.1871
5.31     487     19.1784
5.315     511     19.1835
5.32     504     19.1661
5.325     506     19.1451
5.33     500     19.1417
5.335     511     19.126
5.34     511     19.1242
5.345     495     19.1207
5.35     495     19.1102
5.355     511     19.0963
5.36     504     19.0735
5.365     495     19.0717
5.37     512     19.0647
5.375     512     19.0649
5.38     508     19.0718
5.385     510     19.0631
5.39     494     19.0771
5.395     491     19.0805
5.4     495     19.084
5.405     483     19.0718
5.41     488     19.0717
5.415     488     19.0822
5.42     492     19.0927
5.425     480     19.0927
5.43     478     19.0962
5.435     471     19.0891
5.44     484     19.0997
5.445     479     19.0735
5.45     488     19.0629
5.455     488     19.0699
5.46     480     19.0524
5.465     489     19.0455
5.47     500     19.042
5.475     504     19.0525
5.48     503     19.0316
5.485     496     19.0211
5.49     511     19.0211
5.495     520     19.0053
5.5     517     18.9931
5.505     528     18.986
5.51     528     18.9756
5.515     528     18.9669
5.52     525     18.9669
5.525     527     18.9634
5.53     519     18.9599
5.535     523     18.9529
5.54     539     18.9389
5.545     530     18.9529
5.55     543     18.9267
5.555     548     18.9283
5.56     544     18.9407
5.565     553     18.9441
5.57     559     18.9319
5.575     567     18.9338
5.58     583     18.9179
5.585     575     18.9092
5.59     576     18.897
5.595     576     18.9197
5.6     574     18.9268
5.605     572     18.9268
5.61     567     18.9319
5.615     564     18.9057
5.62     581     18.9094
5.625     588     18.8954
5.63     584     18.8885
5.635     592     18.8885
5.64     576     18.8972
5.645     564     18.8903
5.65     564     18.8956
5.655     560     18.8728
5.66     560     18.8572
5.665     543     18.8343
5.67     536     18.829
5.675     532     18.817
5.68     536     18.817
5.685     530     18.8205
5.69     527     18.7978
5.695     504     18.7946
5.7     532     18.7734
5.705     519     18.756
5.71     512     18.7488
5.715     511     18.7404
5.72     496     18.7211
5.725     496     18.7227
5.73     495     18.7404
5.735     495     18.7282
5.74     480     18.7491
5.745     479     18.7507
5.75     479     18.7385
5.755     463     18.7576
5.76     464     18.7647
5.765     464     18.7628
5.77     458     18.7628
5.775     456     18.7978
5.78     463     18.8136
5.785     451     18.8189
5.79     456     18.8345
5.795     432     18.8451
5.8     440     18.8731
5.805     435     18.8696
5.81     440     18.8818
5.815     436     18.9064
5.82     446     18.9201
5.825     425     18.9325
5.83     423     18.9518
5.835     427     18.9622
5.84     424     18.9622
5.845     409     18.9325
5.85     423     18.9374
5.855     409     18.9429
5.86     404     18.941
5.865     402     18.9537
5.87     393     18.9638
5.875     387     18.9778
5.88     393     18.9831
5.885     388     19.0005
5.89     388     18.9883
5.895     399     18.9971
5.9     392     18.9918
5.905     390     18.9989
5.91     408     19.004
5.915     404     18.9743
5.92     391     18.9674
5.925     408     18.9656
5.93     446     18.9534
5.935     487     18.9603
5.94     574     18.9498
5.945     672     18.9427
5.95     752     18.9287
5.955     695     18.9339
5.96     574     18.9252
5.965     525     18.9096
5.97     512     18.9011
5.975     468     18.88
5.98     468     18.8678
5.985     481     18.8469
5.99     504     18.8416
5.995     480     18.8258
6     496     18.8591
6.005     504     18.8625
6.01     496     18.8836
6.015     496     18.8554
6.02     500     18.8519
6.025     512     18.8451
6.03     511     18.8382
6.035     500     18.8572
6.04     496     18.8469
6.045     483     18.8503
6.05     489     18.8625
6.055     492     18.8659
6.06     495     18.8607
6.065     504     18.8556
6.07     496     18.8696
6.075     495     18.8749
6.08     487     18.8924
6.085     495     18.8976
6.09     496     18.9206
6.095     488     18.9185
6.1     498     18.9114
6.105     484     18.894
6.11     488     18.9027
6.115     506     18.9254
6.12     496     18.922
6.125     494     18.9167
6.13     489     18.927
6.135     488     18.9183
6.14     503     18.9236
6.145     503     18.885
6.15     504     18.9043
6.155     495     18.9165
6.16     508     18.9218
6.165     506     18.9114
6.17     511     18.9254
6.175     501     18.9394
6.18     501     18.936
6.185     496     18.9481
6.19     500     18.9463
6.195     495     18.9481
6.2     496     18.9516
6.205     496     18.9585
6.21     495     18.9778
6.215     483     18.9865
6.22     487     19.0111
6.225     492     19.0425
6.23     483     19.0393
6.235     474     19.0547
6.24     480     19.0687
6.245     480     19.0809
6.25     456     19.1052
6.255     472     19.1211
6.26     464     19.1403
6.265     457     19.1613
6.27     464     19.156
6.275     456     19.1755
6.28     462     19.1945
6.285     466     19.1927
6.29     464     19.1927
6.295     444     19.2189
6.3     447     19.2313
6.305     455     19.2278
6.31     460     19.212
6.315     449     19.2173
6.32     449     19.1736
6.325     446     19.1771
6.33     458     19.1736
6.335     451     19.1596
6.34     451     19.1824
6.345     463     19.1596
6.35     455     19.1702
6.355     447     19.1633
6.36     456     19.1509
6.365     447     19.1507
6.37     447     19.1229
6.375     448     19.1403
6.38     431     19.1527
